Time,Annotation,Vector-4,,,,Head,,,ChinCenter,,,MouthLowerlipMidbottom,,,MouthLowerlipMidtop,,,NoseBottom,,,NoseTip,,,MouthUpperlipMidtop,,,NoseTop,,,ForeheadCenter,,,MouthLeftcorner,,,LefteyebrowOuter,,,NoseTopleft,,,NoseBottomleft,,,LefteyeInnercorner,,,LefteyebrowCenter,,,LefteyeMidtop,,,LefteyebrowInner,,,LeftcheekCenter,,,Leftcheekbone,,,LefteyeOutercorner,,,Rightcheekbone,,,MouthRightcorner,,,RighteyeMidtop,,,RighteyebrowOuter,,,NoseTopright,,,NoseBottomright,,,RighteyebrowInner,,,RighteyeInnercorner,,,RighteyebrowCenter,,,RightcheekCenter,,,MouthUpperlipMidbottom,,,RighteyeMidbottom,,,LefteyeMidbottom,,,RighteyeOutercorner,,,LowerjawLeftend,,,LowerjawRightend,,,
T,A,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,
21:41:31,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
21:41:31,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
21:41:31,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
21:41:31,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
21:41:31,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
21:41:31,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
21:41:31,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
21:41:31,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
21:41:31,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
21:41:31,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
21:41:31,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
21:41:31,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
21:41:31,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
21:41:32,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
21:41:32,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
21:41:32,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
21:41:32,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
21:41:32,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
21:41:32,,0.994875,0.09587448,0.01255521,-0.0295691,0.02048061,0.137273,0.9384201,0.01657948,0.1188259,0.8385733,0.01807649,0.1435723,0.8332801,0.01869619,0.1539721,0.8344427,0.01999543,0.182439,0.8356003,0.02051972,0.1997081,0.8246688,0.01928819,0.1681307,0.8315659,0.02330279,0.2335099,0.8535736,0.02607135,0.2776984,0.8618006,-0.007180959,0.1550707,0.8469839,-0.03618372,0.2360653,0.8829426,0.01022339,0.2226616,0.8609453,0.002719121,0.1842406,0.8454657,0.002523281,0.2262916,0.8684467,-0.0198226,0.2510309,0.8669915,-0.00719372,0.2310939,0.8654745,0.004035003,0.2466059,0.8593484,-0.03957743,0.1707884,0.8731351,-0.0357784,0.2042868,0.872348,-0.02354021,0.2270051,0.8731405,0.08023803,0.1986185,0.8686504,0.0458432,0.1529998,0.8464593,0.05325773,0.2262113,0.8634184,0.08411691,0.2283792,0.8793074,0.0355433,0.2210908,0.860163,0.03793204,0.1826648,0.8441215,0.04377301,0.2429478,0.8583901,0.04394822,0.2231187,0.8671545,0.06766631,0.2443052,0.8639237,0.08228798,0.165612,0.8683921,0.01884277,0.1581889,0.8334479,0.05371686,0.219514,0.8640459,-0.008255895,0.2240925,0.8660893,0.06993824,0.2211964,0.8705745,-0.04092543,0.1337643,0.9059208,0.07975079,0.1270592,0.9022807,
